8/3/24,1:51:19 PM,19.9,18.8, -OL, -OL
8/3/24,1:51:29 PM,20.4,19.7, -OL, -OL
8/3/24,1:51:39 PM,21.4,20.2, -OL, -OL
8/3/24,1:51:49 PM,22.5,20.7, -OL, -OL
8/3/24,1:51:59 PM,23.6,20.8, -OL, -OL
8/3/24,1:52:09 PM,24.7,21, -OL, -OL
8/3/24,1:52:19 PM,25.6,21.2, -OL, -OL
8/3/24,1:52:29 PM,26.2,21.2, -OL, -OL
8/3/24,1:52:39 PM,27,21.3, -OL, -OL
8/3/24,1:52:49 PM,27.6,21.3, -OL, -OL
8/3/24,1:52:59 PM,28.2,21.3, -OL, -OL
8/3/24,1:53:09 PM,28.7,21.3, -OL, -OL
8/3/24,1:53:19 PM,29.2,21.3, -OL, -OL
8/3/24,1:53:29 PM,29.7,21.3, -OL, -OL
8/3/24,1:53:39 PM,30.1,21.2, -OL, -OL
8/3/24,1:53:49 PM,30.4,21.2, -OL, -OL
8/3/24,1:53:59 PM,30.8,21.2, -OL, -OL
8/3/24,1:54:09 PM,31.1,21, -OL, -OL
8/3/24,1:54:19 PM,31.4,21, -OL, -OL
8/3/24,1:54:29 PM,31.7,20.9, -OL, -OL
8/3/24,1:54:39 PM,31.9,20.9, -OL, -OL
8/3/24,1:54:49 PM,32.2,20.9, -OL, -OL
8/3/24,1:54:59 PM,32.3,20.9, -OL, -OL
8/3/24,1:55:09 PM,32.6,20.9, -OL, -OL
8/3/24,1:55:19 PM,32.7,20.9, -OL, -OL
8/3/24,1:55:29 PM,32.8,20.9, -OL, -OL
8/3/24,1:55:39 PM,33,20.9, -OL, -OL
8/3/24,1:55:49 PM,33.2,20.9, -OL, -OL
8/3/24,1:55:59 PM,33.4,20.9, -OL, -OL
8/3/24,1:56:09 PM,33.5,20.9, -OL, -OL
8/3/24,1:56:19 PM,33.6,20.9, -OL, -OL
8/3/24,1:56:29 PM,33.7,20.9, -OL, -OL
8/3/24,1:56:39 PM,33.8,20.9, -OL, -OL
8/3/24,1:56:49 PM,34,20.9, -OL, -OL
8/3/24,1:56:59 PM,34.1,20.9, -OL, -OL
8/3/24,1:57:09 PM,34.1,20.9, -OL, -OL
8/3/24,1:57:19 PM,34.2,20.9, -OL, -OL
8/3/24,1:57:29 PM,34.3,20.9, -OL, -OL
8/3/24,1:57:39 PM,34.5,20.9, -OL, -OL
8/3/24,1:57:49 PM,34.5,20.9, -OL, -OL
8/3/24,1:57:59 PM,34.6,20.9, -OL, -OL
8/3/24,1:58:09 PM,34.6,20.9, -OL, -OL
8/3/24,1:58:19 PM,34.7,20.9, -OL, -OL
8/3/24,1:58:29 PM,34.7,21, -OL, -OL
8/3/24,1:58:39 PM,34.8,21, -OL, -OL
8/3/24,1:58:49 PM,34.8,21, -OL, -OL
8/3/24,1:58:59 PM,34.9,21, -OL, -OL
8/3/24,1:59:09 PM,34.9,21, -OL, -OL
8/3/24,1:59:19 PM,35.1,21, -OL, -OL
8/3/24,1:59:29 PM,35.1,21, -OL, -OL
8/3/24,1:59:39 PM,35.1,21, -OL, -OL
8/3/24,1:59:49 PM,35.1,21, -OL, -OL
8/3/24,1:59:59 PM,35.2,21, -OL, -OL
8/3/24,2:00:09 PM,35.2,21.1, -OL, -OL
8/3/24,2:00:19 PM,35.3,21.1, -OL, -OL
8/3/24,2:00:29 PM,35.3,21.1, -OL, -OL
8/3/24,2:00:39 PM,35.3,21.1, -OL, -OL
8/3/24,2:00:49 PM,35.3,21.1, -OL, -OL
8/3/24,2:00:59 PM,35.4,21.1, -OL, -OL
8/3/24,2:01:09 PM,35.4,21.1, -OL, -OL
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
