14/03/2024,3:19:04 PM,20.3,19.7, -OL, -OL
14/03/2024,3:19:14 PM,20.7,19.7, -OL, -OL
14/03/2024,3:19:24 PM,21.2,19.7, -OL, -OL
14/03/2024,3:19:34 PM,21.5,19.7, -OL, -OL
14/03/2024,3:19:44 PM,21.8,19.7, -OL, -OL
14/03/2024,3:19:54 PM,22.2,19.7, -OL, -OL
14/03/2024,3:20:04 PM,22.4,19.7, -OL, -OL
14/03/2024,3:20:14 PM,22.7,19.7, -OL, -OL
14/03/2024,3:20:24 PM,22.8,19.7, -OL, -OL
14/03/2024,3:20:34 PM,23.1,19.6, -OL, -OL
14/03/2024,3:20:44 PM,23.4,19.6, -OL, -OL
14/03/2024,3:20:54 PM,23.5,19.4, -OL, -OL
14/03/2024,3:21:04 PM,23.7,19.4, -OL, -OL
14/03/2024,3:21:14 PM,23.8,19.3, -OL, -OL
14/03/2024,3:21:24 PM,24.1,19.3, -OL, -OL
14/03/2024,3:21:34 PM,24.2,19.2, -OL, -OL
14/03/2024,3:21:44 PM,24.3,19.2, -OL, -OL
14/03/2024,3:21:54 PM,24.4,19.2, -OL, -OL
14/03/2024,3:22:04 PM,24.4,19.1, -OL, -OL
14/03/2024,3:22:14 PM,24.6,19.1, -OL, -OL
14/03/2024,3:22:24 PM,24.7,19.1, -OL, -OL
14/03/2024,3:22:34 PM,24.8,19.1, -OL, -OL
14/03/2024,3:22:44 PM,24.8,19.1, -OL, -OL
14/03/2024,3:22:54 PM,24.9,19.1, -OL, -OL
14/03/2024,3:23:04 PM,24.9,19.1, -OL, -OL
14/03/2024,3:23:14 PM,25.1,18.9, -OL, -OL
14/03/2024,3:23:24 PM,25.1,18.9, -OL, -OL
14/03/2024,3:23:34 PM,25.2,18.9, -OL, -OL
14/03/2024,3:23:44 PM,25.2,18.9, -OL, -OL
14/03/2024,3:23:54 PM,25.3,18.9, -OL, -OL
14/03/2024,3:24:04 PM,25.3,18.9, -OL, -OL
14/03/2024,3:24:14 PM,25.4,18.9, -OL, -OL
14/03/2024,3:24:24 PM,25.4,18.9, -OL, -OL
14/03/2024,3:24:34 PM,25.4,19.1, -OL, -OL
14/03/2024,3:24:44 PM,25.5,19.2, -OL, -OL
14/03/2024,3:24:54 PM,25.5,19.3, -OL, -OL
14/03/2024,3:25:04 PM,25.6,19.4, -OL, -OL
14/03/2024,3:25:14 PM,25.6,19.6, -OL, -OL
14/03/2024,3:25:24 PM,25.7,19.6, -OL, -OL
14/03/2024,3:25:34 PM,25.7,19.7, -OL, -OL
14/03/2024,3:25:44 PM,25.7,19.7, -OL, -OL
14/03/2024,3:25:54 PM,25.8,19.8, -OL, -OL
14/03/2024,3:26:04 PM,25.8,19.8, -OL, -OL
14/03/2024,3:26:14 PM,25.9,19.8, -OL, -OL
14/03/2024,3:26:24 PM,25.9,19.8, -OL, -OL
14/03/2024,3:26:34 PM,26.1,19.8, -OL, -OL
14/03/2024,3:26:44 PM,26.1,19.8, -OL, -OL
14/03/2024,3:26:54 PM,26.1,19.9, -OL, -OL
14/03/2024,3:27:04 PM,26.2,19.9, -OL, -OL
14/03/2024,3:27:14 PM,26.2,19.9, -OL, -OL
14/03/2024,3:27:24 PM,26.2,19.9, -OL, -OL
14/03/2024,3:27:34 PM,26.2,19.9, -OL, -OL
14/03/2024,3:27:44 PM,26.2,19.9, -OL, -OL
14/03/2024,3:27:54 PM,26.3,19.9, -OL, -OL
14/03/2024,3:28:04 PM,26.3,19.9, -OL, -OL
14/03/2024,3:28:14 PM,26.3,19.9, -OL, -OL
14/03/2024,3:28:24 PM,26.3,19.9, -OL, -OL
14/03/2024,3:28:34 PM,26.3,19.9, -OL, -OL
14/03/2024,3:28:44 PM,26.4,20.1, -OL, -OL
14/03/2024,3:28:54 PM,26.4,20.1, -OL, -OL
