4/3/24,3:25:40 PM,19.6,19.6, -OL, -OL
4/3/24,3:25:50 PM,20.1,20.1, -OL, -OL
4/3/24,3:26:00 PM,21.1,20.6, -OL, -OL
4/3/24,3:26:10 PM,22.1,20.9, -OL, -OL
4/3/24,3:26:20 PM,22.9,21.2, -OL, -OL
4/3/24,3:26:30 PM,23.8,21.3, -OL, -OL
4/3/24,3:26:40 PM,24.4,21.4, -OL, -OL
4/3/24,3:26:50 PM,24.9,21.4, -OL, -OL
4/3/24,3:27:00 PM,25.4,21.4, -OL, -OL
4/3/24,3:27:10 PM,26,21.4, -OL, -OL
4/3/24,3:27:20 PM,26.3,21.4, -OL, -OL
4/3/24,3:27:30 PM,26.8,21.4, -OL, -OL
4/3/24,3:27:40 PM,27.1,21.4, -OL, -OL
4/3/24,3:27:50 PM,27.3,21.4, -OL, -OL
4/3/24,3:28:00 PM,27.7,21.4, -OL, -OL
4/3/24,3:28:10 PM,27.9,21.4, -OL, -OL
4/3/24,3:28:20 PM,28.1,21.3, -OL, -OL
4/3/24,3:28:30 PM,28.3,21.3, -OL, -OL
4/3/24,3:28:40 PM,28.4,21.2, -OL, -OL
4/3/24,3:28:50 PM,28.6,21.2, -OL, -OL
4/3/24,3:29:00 PM,28.7,21.1, -OL, -OL
4/3/24,3:29:10 PM,28.8,21.1, -OL, -OL
4/3/24,3:29:20 PM,28.8,21, -OL, -OL
4/3/24,3:29:30 PM,29,21, -OL, -OL
4/3/24,3:29:40 PM,29.1,20.8, -OL, -OL
4/3/24,3:29:50 PM,29.1,20.8, -OL, -OL
4/3/24,3:30:00 PM,29.2,20.7, -OL, -OL
4/3/24,3:30:10 PM,29.2,20.7, -OL, -OL
4/3/24,3:30:20 PM,29.2,20.7, -OL, -OL
4/3/24,3:30:30 PM,29.3,20.7, -OL, -OL
4/3/24,3:30:40 PM,29.3,20.7, -OL, -OL
4/3/24,3:30:50 PM,29.5,20.7, -OL, -OL
4/3/24,3:31:00 PM,29.5,20.7, -OL, -OL
4/3/24,3:31:10 PM,29.6,20.7, -OL, -OL
4/3/24,3:31:20 PM,29.6,20.7, -OL, -OL
4/3/24,3:31:30 PM,29.6,20.7, -OL, -OL
4/3/24,3:31:40 PM,29.7,20.7, -OL, -OL
4/3/24,3:31:50 PM,29.7,20.7, -OL, -OL
4/3/24,3:32:00 PM,29.7,20.7, -OL, -OL
4/3/24,3:32:10 PM,29.8,20.8, -OL, -OL
4/3/24,3:32:20 PM,29.8,20.8, -OL, -OL
4/3/24,3:32:30 PM,29.8,20.8, -OL, -OL
4/3/24,3:32:40 PM,29.9,20.8, -OL, -OL
4/3/24,3:32:50 PM,29.9,20.8, -OL, -OL
4/3/24,3:33:00 PM,29.9,20.8, -OL, -OL
4/3/24,3:33:10 PM,29.9,20.8, -OL, -OL
4/3/24,3:33:20 PM,30.1,20.8, -OL, -OL
4/3/24,3:33:30 PM,30.1,20.8, -OL, -OL
4/3/24,3:33:40 PM,30.1,20.8, -OL, -OL
4/3/24,3:33:50 PM,30.1,20.8, -OL, -OL
4/3/24,3:34:00 PM,30.1,20.8, -OL, -OL
4/3/24,3:34:10 PM,30.1,20.8, -OL, -OL
4/3/24,3:34:20 PM,30.2,20.8, -OL, -OL
4/3/24,3:34:30 PM,30.2,20.8, -OL, -OL
4/3/24,3:34:40 PM,30.2,20.8, -OL, -OL
4/3/24,3:34:50 PM,30.2,20.8, -OL, -OL
4/3/24,3:35:00 PM,30.2,20.8, -OL, -OL
4/3/24,3:35:10 PM,30.2,20.8, -OL, -OL
4/3/24,3:35:20 PM,30.2,20.8, -OL, -OL
4/3/24,3:35:30 PM,30.3,20.8, -OL, -OL
