30/04/2024,4:36:35 PM,19.7,19.5, -OL, -OL
30/04/2024,4:36:45 PM,20.4,19.6, -OL, -OL
30/04/2024,4:36:55 PM,20.9,19.7, -OL, -OL
30/04/2024,4:37:05 PM,21.5,19.7, -OL, -OL
30/04/2024,4:37:15 PM,22.0,19.8, -OL, -OL
30/04/2024,4:37:25 PM,22.4,20.0, -OL, -OL
30/04/2024,4:37:35 PM,22.8,20.0, -OL, -OL
30/04/2024,4:37:45 PM,23.1,20.0, -OL, -OL
30/04/2024,4:37:55 PM,23.4,20.0, -OL, -OL
30/04/2024,4:38:05 PM,23.7,19.8, -OL, -OL
30/04/2024,4:38:15 PM,24.0,19.8, -OL, -OL
30/04/2024,4:38:25 PM,24.2,19.8, -OL, -OL
30/04/2024,4:38:35 PM,24.4,19.8, -OL, -OL
30/04/2024,4:38:45 PM,24.7,19.8, -OL, -OL
30/04/2024,4:38:55 PM,24.8,19.8, -OL, -OL
30/04/2024,4:39:05 PM,25.1,19.8, -OL, -OL
30/04/2024,4:39:15 PM,25.2,19.8, -OL, -OL
30/04/2024,4:39:25 PM,25.3,19.8, -OL, -OL
30/04/2024,4:39:35 PM,25.6,19.8, -OL, -OL
30/04/2024,4:39:45 PM,25.8,19.8, -OL, -OL
30/04/2024,4:39:55 PM,25.9,19.8, -OL, -OL
30/04/2024,4:40:05 PM,26.0,19.8, -OL, -OL
30/04/2024,4:40:15 PM,26.1,19.8, -OL, -OL
30/04/2024,4:40:25 PM,26.3,19.8, -OL, -OL
30/04/2024,4:40:35 PM,26.4,19.8, -OL, -OL
30/04/2024,4:40:45 PM,26.5,19.8, -OL, -OL
30/04/2024,4:40:55 PM,26.6,19.8, -OL, -OL
30/04/2024,4:41:05 PM,26.8,19.8, -OL, -OL
30/04/2024,4:41:15 PM,26.8,19.8, -OL, -OL
30/04/2024,4:41:25 PM,26.9,19.8, -OL, -OL
30/04/2024,4:41:35 PM,27.0,19.8, -OL, -OL
30/04/2024,4:41:45 PM,27.1,19.8, -OL, -OL
30/04/2024,4:41:55 PM,27.1,19.8, -OL, -OL
30/04/2024,4:42:05 PM,27.3,19.8, -OL, -OL
30/04/2024,4:42:15 PM,27.4,20.0, -OL, -OL
30/04/2024,4:42:25 PM,27.4,20.0, -OL, -OL
30/04/2024,4:42:35 PM,27.5,20.0, -OL, -OL
30/04/2024,4:42:45 PM,27.5,20.0, -OL, -OL
30/04/2024,4:42:55 PM,27.6,20.0, -OL, -OL
30/04/2024,4:43:05 PM,27.7,20.0, -OL, -OL
30/04/2024,4:43:15 PM,27.7,20.0, -OL, -OL
30/04/2024,4:43:25 PM,27.8,20.0, -OL, -OL
30/04/2024,4:43:35 PM,27.8,20.0, -OL, -OL
30/04/2024,4:43:45 PM,28.0,20.1, -OL, -OL
30/04/2024,4:43:55 PM,28.0,20.1, -OL, -OL
30/04/2024,4:44:05 PM,28.0,20.1, -OL, -OL
30/04/2024,4:44:15 PM,28.1,20.1, -OL, -OL
30/04/2024,4:44:25 PM,28.1,20.1, -OL, -OL
30/04/2024,4:44:35 PM,28.2,20.1, -OL, -OL
30/04/2024,4:44:45 PM,28.2,20.1, -OL, -OL
30/04/2024,4:44:55 PM,28.2,20.1, -OL, -OL
30/04/2024,4:45:05 PM,28.3,20.1, -OL, -OL
30/04/2024,4:45:15 PM,28.3,20.2, -OL, -OL
30/04/2024,4:45:25 PM,28.3,20.2, -OL, -OL
30/04/2024,4:45:35 PM,28.4,20.2, -OL, -OL
30/04/2024,4:45:45 PM,28.4,20.2, -OL, -OL
30/04/2024,4:45:55 PM,28.4,20.2, -OL, -OL
30/04/2024,4:46:05 PM,28.6,20.2, -OL, -OL
30/04/2024,4:46:15 PM,28.6,20.2, -OL, -OL
30/04/2024,4:46:25 PM,28.6,20.2, -OL, -OL
