18/03/2024,5:00:43 PM,19.2,19.5, -OL, -OL
18/03/2024,5:00:53 PM,19.6,19.6, -OL, -OL
18/03/2024,5:01:03 PM,20.8,19.8, -OL, -OL
18/03/2024,5:01:13 PM,21.8,19.9, -OL, -OL
18/03/2024,5:01:23 PM,22.7,19.9, -OL, -OL
18/03/2024,5:01:33 PM,23.6,20.1, -OL, -OL
18/03/2024,5:01:43 PM,24.1,20.1, -OL, -OL
18/03/2024,5:01:53 PM,24.8,20.1, -OL, -OL
18/03/2024,5:02:03 PM,25.3,20.1, -OL, -OL
18/03/2024,5:02:13 PM,25.9,20.1, -OL, -OL
18/03/2024,5:02:23 PM,26.3,20.1, -OL, -OL
18/03/2024,5:02:33 PM,26.7,20.1, -OL, -OL
18/03/2024,5:02:43 PM,27.0,20.1, -OL, -OL
18/03/2024,5:02:53 PM,27.4,20.1, -OL, -OL
18/03/2024,5:03:03 PM,27.7,19.9, -OL, -OL
18/03/2024,5:03:13 PM,28.0,19.9, -OL, -OL
18/03/2024,5:03:23 PM,28.3,19.9, -OL, -OL
18/03/2024,5:03:33 PM,28.4,19.8, -OL, -OL
18/03/2024,5:03:43 PM,28.7,19.8, -OL, -OL
18/03/2024,5:03:53 PM,28.9,19.8, -OL, -OL
18/03/2024,5:04:03 PM,29.1,19.7, -OL, -OL
18/03/2024,5:04:13 PM,29.2,19.7, -OL, -OL
18/03/2024,5:04:23 PM,29.5,19.6, -OL, -OL
18/03/2024,5:04:33 PM,29.6,19.6, -OL, -OL
18/03/2024,5:04:43 PM,29.7,19.5, -OL, -OL
18/03/2024,5:04:53 PM,29.9,19.5, -OL, -OL
18/03/2024,5:05:03 PM,29.9,19.5, -OL, -OL
18/03/2024,5:05:13 PM,30.0,19.4, -OL, -OL
18/03/2024,5:05:23 PM,30.2,19.4, -OL, -OL
18/03/2024,5:05:33 PM,30.3,19.4, -OL, -OL
18/03/2024,5:05:43 PM,30.4,19.4, -OL, -OL
18/03/2024,5:05:53 PM,30.4,19.4, -OL, -OL
18/03/2024,5:06:03 PM,30.6,19.4, -OL, -OL
18/03/2024,5:06:13 PM,30.7,19.4, -OL, -OL
18/03/2024,5:06:23 PM,30.8,19.4, -OL, -OL
18/03/2024,5:06:33 PM,30.8,19.5, -OL, -OL
18/03/2024,5:06:43 PM,30.9,19.5, -OL, -OL
18/03/2024,5:06:53 PM,31.0,19.5, -OL, -OL
18/03/2024,5:07:03 PM,31.2,19.5, -OL, -OL
18/03/2024,5:07:13 PM,31.2,19.5, -OL, -OL
18/03/2024,5:07:23 PM,31.3,19.6, -OL, -OL
18/03/2024,5:07:33 PM,31.3,19.6, -OL, -OL
18/03/2024,5:07:43 PM,31.4,19.6, -OL, -OL
18/03/2024,5:07:53 PM,31.4,19.6, -OL, -OL
18/03/2024,5:08:03 PM,31.5,19.6, -OL, -OL
18/03/2024,5:08:13 PM,31.5,19.6, -OL, -OL
18/03/2024,5:08:23 PM,31.6,19.6, -OL, -OL
18/03/2024,5:08:33 PM,31.6,19.6, -OL, -OL
18/03/2024,5:08:43 PM,31.6,19.6, -OL, -OL
18/03/2024,5:08:53 PM,31.7,19.6, -OL, -OL
18/03/2024,5:09:03 PM,31.7,19.6, -OL, -OL
18/03/2024,5:09:13 PM,31.7,19.7, -OL, -OL
18/03/2024,5:09:23 PM,31.8,19.7, -OL, -OL
18/03/2024,5:09:33 PM,31.8,19.7, -OL, -OL
18/03/2024,5:09:43 PM,31.8,19.7, -OL, -OL
18/03/2024,5:09:53 PM,31.8,19.7, -OL, -OL
18/03/2024,5:10:03 PM,32.0,19.7, -OL, -OL
18/03/2024,5:10:13 PM,32.0,19.7, -OL, -OL
18/03/2024,5:10:23 PM,32.0,19.7, -OL, -OL
18/03/2024,5:10:33 PM,32.0,19.7, -OL, -OL
