13/03/2024,3:50:10 PM,19.8,19.6, -OL, -OL
13/03/2024,3:50:20 PM,19.8,19.6, -OL, -OL
13/03/2024,3:50:30 PM,20.2,19.6, -OL, -OL
13/03/2024,3:50:40 PM,20.5,19.6, -OL, -OL
13/03/2024,3:50:50 PM,21.0,19.8, -OL, -OL
13/03/2024,3:51:00 PM,21.3,19.8, -OL, -OL
13/03/2024,3:51:10 PM,21.8,19.8, -OL, -OL
13/03/2024,3:51:20 PM,22.2,19.8, -OL, -OL
13/03/2024,3:51:30 PM,22.4,19.8, -OL, -OL
13/03/2024,3:51:40 PM,22.8,19.8, -OL, -OL
13/03/2024,3:51:50 PM,23.2,19.7, -OL, -OL
13/03/2024,3:52:00 PM,23.5,19.7, -OL, -OL
13/03/2024,3:52:10 PM,23.6,19.6, -OL, -OL
13/03/2024,3:52:20 PM,23.9,19.6, -OL, -OL
13/03/2024,3:52:30 PM,24.2,19.6, -OL, -OL
13/03/2024,3:52:40 PM,24.4,19.4, -OL, -OL
13/03/2024,3:52:50 PM,24.6,19.4, -OL, -OL
13/03/2024,3:53:00 PM,24.8,19.3, -OL, -OL
13/03/2024,3:53:10 PM,25.0,19.3, -OL, -OL
13/03/2024,3:53:20 PM,25.2,19.2, -OL, -OL
13/03/2024,3:53:30 PM,25.3,19.2, -OL, -OL
13/03/2024,3:53:40 PM,25.4,19.1, -OL, -OL
13/03/2024,3:53:50 PM,25.5,19.1, -OL, -OL
13/03/2024,3:54:00 PM,25.8,19.1, -OL, -OL
13/03/2024,3:54:10 PM,25.9,19.1, -OL, -OL
13/03/2024,3:54:20 PM,25.9,19.1, -OL, -OL
13/03/2024,3:54:30 PM,26.1,19.1, -OL, -OL
13/03/2024,3:54:40 PM,26.2,19.1, -OL, -OL
13/03/2024,3:54:50 PM,26.3,19.1, -OL, -OL
13/03/2024,3:55:00 PM,26.4,19.1, -OL, -OL
13/03/2024,3:55:10 PM,26.4,19.1, -OL, -OL
13/03/2024,3:55:20 PM,26.5,19.1, -OL, -OL
13/03/2024,3:55:30 PM,26.7,19.1, -OL, -OL
13/03/2024,3:55:40 PM,26.7,19.1, -OL, -OL
13/03/2024,3:55:50 PM,26.8,19.2, -OL, -OL
13/03/2024,3:56:00 PM,26.9,19.2, -OL, -OL
13/03/2024,3:56:10 PM,26.9,19.2, -OL, -OL
13/03/2024,3:56:20 PM,27.0,19.2, -OL, -OL
13/03/2024,3:56:30 PM,27.0,19.2, -OL, -OL
13/03/2024,3:56:40 PM,27.1,19.2, -OL, -OL
13/03/2024,3:56:50 PM,27.1,19.2, -OL, -OL
13/03/2024,3:57:00 PM,27.2,19.2, -OL, -OL
13/03/2024,3:57:10 PM,27.2,19.2, -OL, -OL
13/03/2024,3:57:20 PM,27.2,19.3, -OL, -OL
13/03/2024,3:57:30 PM,27.4,19.3, -OL, -OL
13/03/2024,3:57:40 PM,27.4,19.3, -OL, -OL
13/03/2024,3:57:50 PM,27.4,19.3, -OL, -OL
13/03/2024,3:58:00 PM,27.5,19.3, -OL, -OL
13/03/2024,3:58:10 PM,27.5,19.3, -OL, -OL
13/03/2024,3:58:20 PM,27.5,19.3, -OL, -OL
13/03/2024,3:58:30 PM,27.6,19.3, -OL, -OL
13/03/2024,3:58:40 PM,27.6,19.3, -OL, -OL
13/03/2024,3:58:50 PM,27.6,19.3, -OL, -OL
13/03/2024,3:59:00 PM,27.6,19.3, -OL, -OL
13/03/2024,3:59:10 PM,27.7,19.3, -OL, -OL
13/03/2024,3:59:20 PM,27.7,19.3, -OL, -OL
13/03/2024,3:59:30 PM,27.7,19.4, -OL, -OL
13/03/2024,3:59:40 PM,27.8,19.4, -OL, -OL
13/03/2024,3:59:50 PM,27.8,19.4, -OL, -OL
13/03/2024,4:00:00 PM,27.8,19.4, -OL, -OL
