13/03/2024,12:53:25 PM,19.7,19.6, -OL, -OL
13/03/2024,12:53:35 PM,21.3,19.6, -OL, -OL
13/03/2024,12:53:45 PM,23.6,19.8, -OL, -OL
13/03/2024,12:53:55 PM,25.1,20.0, -OL, -OL
13/03/2024,12:54:05 PM,26.6,20.1, -OL, -OL
13/03/2024,12:54:15 PM,27.6,20.1, -OL, -OL
13/03/2024,12:54:25 PM,28.6,20.2, -OL, -OL
13/03/2024,12:54:35 PM,29.4,20.2, -OL, -OL
13/03/2024,12:54:45 PM,30.2,20.2, -OL, -OL
13/03/2024,12:54:55 PM,30.9,20.2, -OL, -OL
13/03/2024,12:55:05 PM,31.4,20.2, -OL, -OL
13/03/2024,12:55:15 PM,31.9,20.2, -OL, -OL
13/03/2024,12:55:25 PM,32.4,20.2, -OL, -OL
13/03/2024,12:55:35 PM,33.0,20.2, -OL, -OL
13/03/2024,12:55:45 PM,33.3,20.2, -OL, -OL
13/03/2024,12:55:55 PM,33.6,20.2, -OL, -OL
13/03/2024,12:56:05 PM,34.1,20.1, -OL, -OL
13/03/2024,12:56:15 PM,34.4,20.1, -OL, -OL
13/03/2024,12:56:25 PM,34.5,20.1, -OL, -OL
13/03/2024,12:56:35 PM,34.8,20.1, -OL, -OL
13/03/2024,12:56:45 PM,35.1,20.1, -OL, -OL
13/03/2024,12:56:55 PM,35.2,20.1, -OL, -OL
13/03/2024,12:57:05 PM,35.5,20.1, -OL, -OL
13/03/2024,12:57:15 PM,35.7,20.1, -OL, -OL
13/03/2024,12:57:25 PM,35.8,20.1, -OL, -OL
13/03/2024,12:57:36 PM,36.1,20.1, -OL, -OL
13/03/2024,12:57:46 PM,36.2,20.2, -OL, -OL
13/03/2024,12:57:56 PM,36.3,20.2, -OL, -OL
13/03/2024,12:58:06 PM,36.4,20.2, -OL, -OL
13/03/2024,12:58:16 PM,36.6,20.2, -OL, -OL
13/03/2024,12:58:26 PM,36.7,20.3, -OL, -OL
13/03/2024,12:58:36 PM,36.8,20.3, -OL, -OL
13/03/2024,12:58:46 PM,37.0,20.3, -OL, -OL
13/03/2024,12:58:56 PM,37.0,20.3, -OL, -OL
13/03/2024,12:59:06 PM,37.1,20.3, -OL, -OL
13/03/2024,12:59:16 PM,37.2,20.3, -OL, -OL
13/03/2024,12:59:26 PM,37.3,20.3, -OL, -OL
13/03/2024,12:59:36 PM,37.3,20.4, -OL, -OL
13/03/2024,12:59:46 PM,37.4,20.4, -OL, -OL
13/03/2024,12:59:56 PM,37.6,20.4, -OL, -OL
13/03/2024,1:00:06 PM,37.6,20.4, -OL, -OL
13/03/2024,1:00:16 PM,37.7,20.4, -OL, -OL
13/03/2024,1:00:26 PM,37.7,20.4, -OL, -OL
13/03/2024,1:00:36 PM,37.8,20.4, -OL, -OL
13/03/2024,1:00:46 PM,37.8,20.4, -OL, -OL
13/03/2024,1:00:56 PM,37.9,20.4, -OL, -OL
13/03/2024,1:01:06 PM,37.9,20.4, -OL, -OL
13/03/2024,1:01:16 PM,38.1,20.4, -OL, -OL
13/03/2024,1:01:26 PM,38.1,20.4, -OL, -OL
13/03/2024,1:01:36 PM,38.1,20.4, -OL, -OL
13/03/2024,1:01:46 PM,38.2,20.4, -OL, -OL
13/03/2024,1:01:56 PM,38.2,20.4, -OL, -OL
13/03/2024,1:02:06 PM,38.2,20.4, -OL, -OL
13/03/2024,1:02:16 PM,38.3,20.4, -OL, -OL
13/03/2024,1:02:26 PM,38.3,20.4, -OL, -OL
13/03/2024,1:02:36 PM,38.3,20.4, -OL, -OL
13/03/2024,1:02:46 PM,38.4,20.4, -OL, -OL
13/03/2024,1:02:56 PM,38.4,20.4, -OL, -OL
13/03/2024,1:03:06 PM,38.4,20.4, -OL, -OL
13/03/2024,1:03:16 PM,38.6,20.4, -OL, -OL
